name,latitude,longitude,yearmoda,temp,max,min,prcp,dewp,year
LGA,40.779,-73.88,2023-02-11,43.16,60.08,37.04,0,-5.9,2023
LGA,40.779,-73.88,2023-02-12,42.08,46.94,37.04,0,-6.3,2023
LGA,40.779,-73.88,2023-02-13,46.04,57.92,37.94,0.020078751,-6.9,2023
LGA,40.779,-73.88,2023-02-14,48.56,57.92,41,0,-7.4,2023
LGA,40.779,-73.88,2023-02-15,51.08,64.04,42.08,0,0.3,2023
LGA,40.779,-73.88,2023-02-16,61.34,68,55.94,0,4.2,2023
LGA,40.779,-73.88,2023-02-17,54.32,69.08,39.02,0.050000026999999996,8.4,2023
LGA,40.779,-73.88,2023-02-18,34.7,42.980000000000004,28.94,0.179921357,-9.9,2023
LGA,40.779,-73.88,2023-02-19,41.54,48.02,28.04,0,-5.8,2023
LGA,40.779,-73.88,2023-02-20,50,62.059999999999995,37.04,0,3.1,2023
LGA,40.779,-73.88,2023-02-21,44.06,62.059999999999995,37.04,0.179921357,0.2,2023
LGA,40.779,-73.88,2023-02-22,41.72,48.02,37.04,0.07992130299999999,-3.7,2023
LGA,40.779,-73.88,2023-02-23,38.660000000000004,41,37.4,0.220078859,1.1,2023
LGA,40.779,-73.88,2023-02-24,42.260000000000005,46.04,33.98,0.029921276,-1.8,2023
LGA,40.779,-73.88,2023-02-25,27.5,46.04,23,0,-12.4,2023
LGA,40.779,-73.88,2023-02-26,35.24,51.08,23,0,-4.5,2023
LGA,40.779,-73.88,2023-02-27,39.38,51.08,28.04,0,-6.6,2023
LGA,40.779,-73.88,2023-02-28,35.06,42.980000000000004,33.08,0.540157772,-1.4,2023
LGA,40.779,-73.88,2023-03-01,39.02,44.06,33.08,0.050000026999999996,-2.1,2023
LGA,40.779,-73.88,2023-03-02,43.34,51.98,39.02,0.009842525,2.5,2023
LGA,40.779,-73.88,2023-03-03,41.54,53.06,37.94,0,-4.5,2023
LGA,40.779,-73.88,2023-03-04,41.9,46.04,24.98,1.2598432,1.4,2023
LGA,40.779,-73.88,2023-03-05,43.519999999999996,53.06,37.94,0.020078751,-1.9,2023
LGA,40.779,-73.88,2023-03-06,46.04,53.06,39.02,0,-4.4,2023
LGA,40.779,-73.88,2023-03-07,42.08,53.06,33.08,0.050000026999999996,-7.2,2023
LGA,40.779,-73.88,2023-03-08,37.76,46.94,32,0,-7,2023
LGA,40.779,-73.88,2023-03-09,40.82,50,32,0,-4.4,2023
LGA,40.779,-73.88,2023-03-10,40.28,50,33.98,0,-3.6,2023
LGA,40.779,-73.88,2023-03-11,40.82,53.06,35.06,0.5000002699999999,0.8,2023
LGA,40.779,-73.88,2023-03-12,40.1,46.04,33.98,0.150000081,-4.1,2023
LGA,40.779,-73.88,2023-03-13,41.72,46.04,33.98,0.040157502,1.3,2023
LGA,40.779,-73.88,2023-03-14,37.94,46.04,35.06,0.7700791559999999,-0.3,2023
LGA,40.779,-73.88,2023-03-15,38.12,44.96,35.06,0.009842525,-5.7,2023
LGA,40.779,-73.88,2023-03-16,43.34,59,35.06,0,-10.2,2023
LGA,40.779,-73.88,2023-03-17,51.620000000000005,59,35.96,0,-3.2,2023
LGA,40.779,-73.88,2023-03-18,50.72,59,42.980000000000004,0.009842525,-1.9,2023
LGA,40.779,-73.88,2023-03-19,37.58,55.94,30.92,0,-13.1,2023
LGA,40.779,-73.88,2023-03-20,39.56,50,30.92,0,-11.2,2023
LGA,40.779,-73.88,2023-03-21,49.82,62.059999999999995,33.98,0,-8.5,2023
LGA,40.779,-73.88,2023-03-22,52.879999999999995,62.059999999999995,39.92,0,-5.3,2023
LGA,40.779,-73.88,2023-03-23,51.98,60.08,44.06,0,7.4,2023
LGA,40.779,-73.88,2023-03-24,51.26,60.980000000000004,44.06,0.070078778,1.1,2023
LGA,40.779,-73.88,2023-03-25,45.14,53.06,42.08,0,-0.1,2023
LGA,40.779,-73.88,2023-03-26,50.18,62.959999999999994,42.08,0.170078832,-0.3,2023
LGA,40.779,-73.88,2023-03-27,51.8,62.959999999999994,42.08,0,-4,2023
LGA,40.779,-73.88,2023-03-28,45.86,57.92,42.08,0.20000010799999998,1.1,2023
LGA,40.779,-73.88,2023-03-29,46.76,55.04,39.92,0,-6.6,2023
LGA,40.779,-73.88,2023-03-30,39.92,55.04,32,0.029921276,-7.4,2023
LGA,40.779,-73.88,2023-03-31,44.78,53.06,32,0.020078751,-5.1,2023
LGA,40.779,-73.88,2023-04-01,58.28,71.06,37.94,0.009842525,8.4,2023
LGA,40.779,-73.88,2023-04-02,48.92,71.06,41,0.350000189,-4.5,2023
LGA,40.779,-73.88,2023-04-03,46.76,57.02,37.94,0,-6.9,2023
LGA,40.779,-73.88,2023-04-04,56.120000000000005,71.96,37.94,0,6.9,2023
LGA,40.779,-73.88,2023-04-05,51.620000000000005,71.96,44.96,0,8.1,2023
LGA,40.779,-73.88,2023-04-06,54.32,78.08,44.96,0.009842525,8.6,2023
LGA,40.779,-73.88,2023-04-07,55.94,78.08,44.96,0,-2.8,2023
LGA,40.779,-73.88,2023-04-08,45.32,59,39.02,0,-8.6,2023
LGA,40.779,-73.88,2023-04-09,46.58,53.96,39.02,0,-4.7,2023
LGA,40.779,-73.88,2023-04-10,50.9,64.94,42.08,0,-1.9,2023
LGA,40.779,-73.88,2023-04-11,60.980000000000004,75.02,42.980000000000004,0,-3.6,2023
LGA,40.779,-73.88,2023-04-12,71.42,82.94,51.08,0,-0.9,2023
LGA,40.779,-73.88,2023-04-13,77.54,89.06,62.059999999999995,0,4.4,2023
LGA,40.779,-73.88,2023-04-14,79.16,87.98,66.92,0,5.2,2023
LGA,40.779,-73.88,2023-04-15,67.46,89.06,57.02,0,11.3,2023
LGA,40.779,-73.88,2023-04-16,58.82,73.04,53.96,0,11.9,2023
LGA,40.779,-73.88,2023-04-17,55.94,68,51.08,0,8.7,2023
LGA,40.779,-73.88,2023-04-18,55.22,68,51.08,0.009842525,-1.7,2023
LGA,40.779,-73.88,2023-04-19,51.8,64.94,46.04,0,-2.4,2023
LGA,40.779,-73.88,2023-04-20,52.7,64.94,44.96,0,1.7,2023
LGA,40.779,-73.88,2023-04-21,56.84,69.98,44.96,0,7.1,2023
LGA,40.779,-73.88,2023-04-22,55.04,69.98,50,0,9.8,2023
LGA,40.779,-73.88,2023-04-23,57.74,68,50,1.840158474,10.9,2023
LGA,40.779,-73.88,2023-04-24,53.96,66.92,46.04,0.10000005399999999,1.6,2023
LGA,40.779,-73.88,2023-04-25,53.6,62.059999999999995,46.04,0,-0.2,2023
LGA,40.779,-73.88,2023-04-26,53.06,57.92,48.02,0,1.9,2023
LGA,40.779,-73.88,2023-04-27,53.06,57.92,46.94,0,7,2023
LGA,40.779,-73.88,2023-04-28,52.34,57.92,48.92,0,5.3,2023
LGA,40.779,-73.88,2023-04-29,50.72,57.02,48.02,1.7200796689999998,8.6,2023
LGA,40.779,-73.88,2023-04-30,52.7,62.6,50,1.120079345,10.9,2023
LGA,40.779,-73.88,2023-05-01,58.28,62.959999999999994,50,3.120080425,6.3,2023
LGA,40.779,-73.88,2023-05-02,53.24,62.959999999999994,44.96,0.020078751,3.1,2023
LGA,40.779,-73.88,2023-05-03,52.16,57.02,44.96,0.029921276,1.9,2023
LGA,40.779,-73.88,2023-05-04,51.44,57.02,48.02,0.009842525,5.7,2023
LGA,40.779,-73.88,2023-05-05,55.04,62.959999999999994,48.92,0,6.2,2023
LGA,40.779,-73.88,2023-05-06,60.08,73.04,48.92,0,6,2023
LGA,40.779,-73.88,2023-05-07,65.48,77,51.98,0,5.6,2023
LGA,40.779,-73.88,2023-05-08,67.28,77,55.94,0,9.4,2023
LGA,40.779,-73.88,2023-05-09,62.78,77,55.94,0,1.2,2023
LGA,40.779,-73.88,2023-05-10,60.440000000000005,73.04,51.98,0,3.7,2023
LGA,40.779,-73.88,2023-05-11,68.9,82.04,51.98,0,4.4,2023
LGA,40.779,-73.88,2023-05-12,76.64,87.08000000000001,59,0,6.7,2023
LGA,40.779,-73.88,2023-05-13,77.54,87.08000000000001,64.94,0,9.2,2023
LGA,40.779,-73.88,2023-05-14,67.64,82.04,60.08,0,1.4,2023
LGA,40.779,-73.88,2023-05-15,64.94,75.92,55.94,0,0.4,2023
LGA,40.779,-73.88,2023-05-16,71.24000000000001,80.96,55.94,0,2.2,2023
LGA,40.779,-73.88,2023-05-17,64.75999999999999,80.96,53.06,0,2.9,2023
LGA,40.779,-73.88,2023-05-18,53.42,73.04,46.04,0,-2.9,2023
LGA,40.779,-73.88,2023-05-19,59.9,69.98,46.04,0,7.3,2023
LGA,40.779,-73.88,2023-05-20,59.9,69.98,53.96,0.029921276,13.2,2023
LGA,40.779,-73.88,2023-05-21,63.86,69.98,57.02,1.2299219239999999,11.1,2023
LGA,40.779,-73.88,2023-05-22,66.02,73.94,57.02,0,10.1,2023
LGA,40.779,-73.88,2023-05-23,60.8,73.94,55.94,0,9.4,2023
LGA,40.779,-73.88,2023-05-24,62.78,77,55.04,0,4.7,2023
LGA,40.779,-73.88,2023-05-25,58.82,77,51.08,0.029921276,4.7,2023
LGA,40.779,-73.88,2023-05-26,63.86,73.04,51.08,0,2.1,2023
LGA,40.779,-73.88,2023-05-27,67.28,78.08,55.04,0,4.3,2023
LGA,40.779,-73.88,2023-05-28,67.82,78.08,59,0,3.7,2023
LGA,40.779,-73.88,2023-05-29,69.44,78.08,60.980000000000004,0,8.9,2023
LGA,40.779,-73.88,2023-05-30,61.88,78.08,55.94,0,7.7,2023
LGA,40.779,-73.88,2023-05-31,62.059999999999995,75.92,51.98,0,9.4,2023
LGA,40.779,-73.88,2023-06-01,70.7,86,51.98,0,12.5,2023
LGA,40.779,-73.88,2023-06-02,75.56,89.96000000000001,60.980000000000004,0,13.7,2023
LGA,40.779,-73.88,2023-06-03,67.28,73.94,60.980000000000004,0.050000026999999996,13.3,2023
LGA,40.779,-73.88,2023-06-04,59,69.98,51.08,0,6.2,2023
LGA,40.779,-73.88,2023-06-05,64.94,77,51.08,0,7,2023
LGA,40.779,-73.88,2023-06-06,69.44,78.08,57.02,0,6.8,2023
LGA,40.779,-73.88,2023-06-07,64.94,78.08,59,0.040157502,6.5,2023
LGA,40.779,-73.88,2023-06-08,64.22,71.96,57.92,0,6.3,2023
LGA,40.779,-73.88,2023-06-09,65.84,73.94,57.92,0,8.2,2023
LGA,40.779,-73.88,2023-06-10,67.46,78.08,59,0,9.1,2023
LGA,40.779,-73.88,2023-06-11,72.86,82.94,60.08,0.020078751,14.2,2023
LGA,40.779,-73.88,2023-06-12,72.14,82.94,64.94,0,16.9,2023
LGA,40.779,-73.88,2023-06-13,71.06,80.96,64.94,0.140157556,13.9,2023
LGA,40.779,-73.88,2023-06-14,71.06,80.96,64.94,0,12.2,2023
LGA,40.779,-73.88,2023-06-15,69.25999999999999,78.98,62.959999999999994,0.390157691,11.2,2023
LGA,40.779,-73.88,2023-06-16,71.96,82.04,62.959999999999994,0,12.4,2023
LGA,40.779,-73.88,2023-06-17,68.36,82.04,62.959999999999994,0.15984260599999997,12.3,2023
LGA,40.779,-73.88,2023-06-18,71.24000000000001,80.06,62.959999999999994,0,11.1,2023
LGA,40.779,-73.88,2023-06-19,72.14,80.06,64.94,0,13.6,2023
LGA,40.779,-73.88,2023-06-20,68.36,78.98,62.959999999999994,0,14.4,2023
LGA,40.779,-73.88,2023-06-21,66.2,75.92,62.059999999999995,0,12.4,2023
LGA,40.779,-73.88,2023-06-22,65.3,71.96,60.08,0.009842525,12.2,2023
LGA,40.779,-73.88,2023-06-23,67.46,73.94,60.08,0.07992130299999999,16.9,2023
LGA,40.779,-73.88,2023-06-24,72.32,80.06,64.94,0.029921276,19.6,2023
LGA,40.779,-73.88,2023-06-25,74.12,82.94,68,0.020078751,20,2023
LGA,40.779,-73.88,2023-06-26,73.75999999999999,82.94,68,0.040157502,19.8,2023
LGA,40.779,-73.88,2023-06-27,73.04,82.94,68,0.090157529,18.8,2023
LGA,40.779,-73.88,2023-06-28,74.48,84.02,68,0.020078751,17.7,2023
LGA,40.779,-73.88,2023-06-29,74.48,84.02,66.92,0,14.9,2023
LGA,40.779,-73.88,2023-06-30,75.92,86,66.92,0,17.8,2023
LGA,40.779,-73.88,2023-07-01,76.1,86,69.08,0,15.1,2023
LGA,40.779,-73.88,2023-07-02,77.36,91.03999999999999,71.06,0,19.8,2023
LGA,40.779,-73.88,2023-07-03,80.6,91.03999999999999,71.96,0.600000324,20.8,2023
LGA,40.779,-73.88,2023-07-04,78.62,91.03999999999999,73.94,0.409842741,21.6,2023
LGA,40.779,-73.88,2023-07-05,80.24000000000001,93.91999999999999,71.06,0.24015760999999997,19.4,2023
LGA,40.779,-73.88,2023-07-06,83.84,93.91999999999999,71.06,0,20.2,2023
LGA,40.779,-73.88,2023-07-07,80.06,87.08000000000001,75.2,0,21.2,2023
LGA,40.779,-73.88,2023-07-08,79.52,87.08000000000001,75.02,0,21.8,2023
LGA,40.779,-73.88,2023-07-09,79.16,87.08000000000001,71.06,0,21.8,2023
LGA,40.779,-73.88,2023-07-10,77.18,86,71.06,1.170079372,20.1,2023
LGA,40.779,-73.88,2023-07-11,80.42,89.96000000000001,71.96,0,13.9,2023
LGA,40.779,-73.88,2023-07-12,85.28,93.02,71.96,0,15.3,2023
LGA,40.779,-73.88,2023-07-13,84.02,93.02,78.98,0,19.7,2023
LGA,40.779,-73.88,2023-07-14,78.98,89.06,71.96,0.050000026999999996,21.2,2023
LGA,40.779,-73.88,2023-07-15,79.16,89.06,71.96,0.190157583,21.9,2023
LGA,40.779,-73.88,2023-07-16,78.98,89.06,73.04,0.12007880499999998,23.7,2023
LGA,40.779,-73.88,2023-07-17,80.96,89.96000000000001,73.94,1.279921951,21.4,2023
LGA,40.779,-73.88,2023-07-18,80.06,89.96000000000001,75.02,0,21.3,2023
LGA,40.779,-73.88,2023-07-19,77.54,86,73.94,0.029921276,19.1,2023
LGA,40.779,-73.88,2023-07-20,77.72,84.91999999999999,71.6,0.22992138399999998,18.4,2023
LGA,40.779,-73.88,2023-07-21,79.34,87.08000000000001,71.96,0.25984265999999995,19.2,2023
LGA,40.779,-73.88,2023-07-22,77.9,87.08000000000001,71.06,0.020078751,14.9,2023
LGA,40.779,-73.88,2023-07-23,79.16,87.98,71.06,0,14.3,2023
LGA,40.779,-73.88,2023-07-24,80.78,87.98,71.96,0,15.9,2023
LGA,40.779,-73.88,2023-07-25,78.44,87.98,69.98,0,19,2023
LGA,40.779,-73.88,2023-07-26,77.54,89.06,69.98,0.329921438,18.1,2023
LGA,40.779,-73.88,2023-07-27,84.2,95,71.06,0,20.5,2023
LGA,40.779,-73.88,2023-07-28,84.02,95,75.92,0.409842741,21.2,2023
LGA,40.779,-73.88,2023-07-29,85.28,93.91999999999999,78.08,0,20.6,2023
LGA,40.779,-73.88,2023-07-30,73.75999999999999,91.03999999999999,66.92,0.050000026999999996,14.2,2023
LGA,40.779,-73.88,2023-07-31,76.46,84.91999999999999,66.92,0,10.8,2023
LGA,40.779,-73.88,2023-08-01,74.48,84.91999999999999,68,0,11.1,2023
LGA,40.779,-73.88,2023-08-02,72.5,80.06,66.02,0,9.1,2023
LGA,40.779,-73.88,2023-08-03,73.94,80.06,66.02,0,11.8,2023
LGA,40.779,-73.88,2023-08-04,74.12,80.06,69.08,0,16.1,2023
LGA,40.779,-73.88,2023-08-05,76.82,84.91999999999999,71.96,0,17.7,2023
LGA,40.779,-73.88,2023-08-06,78.25999999999999,86,69.98,0,13.7,2023
LGA,40.779,-73.88,2023-08-07,76.28,86,69.08,0.9000004859999999,20.4,2023
LGA,40.779,-73.88,2023-08-08,75.74000000000001,82.04,69.08,0.170078832,18.8,2023
LGA,40.779,-73.88,2023-08-09,77.54,87.98,71.06,0,13.8,2023
LGA,40.779,-73.88,2023-08-10,76.82,87.98,71.06,0,16.4,2023
LGA,40.779,-73.88,2023-08-11,75.74000000000001,87.08000000000001,69.98,0.4901577449999999,16.9,2023
LGA,40.779,-73.88,2023-08-12,77.36,87.08000000000001,69.98,0,17.8,2023
LGA,40.779,-73.88,2023-08-13,78.62,87.98,69.98,0.8299217079999999,19.2,2023
LGA,40.779,-73.88,2023-08-14,80.78,87.98,71.06,0.74015788,16.3,2023
LGA,40.779,-73.88,2023-08-15,75.02,87.98,69.98,1.5401583119999998,20,2023
LGA,40.779,-73.88,2023-08-16,74.3,80.06,69.98,0.8000004319999999,19.7,2023
LGA,40.779,-73.88,2023-08-17,75.02,80.06,69.98,0,19.9,2023
LGA,40.779,-73.88,2023-08-18,76.64,82.94,69.08,1.570079588,18.2,2023
LGA,40.779,-73.88,2023-08-19,72.68,82.94,64.94,0,10.3,2023
LGA,40.779,-73.88,2023-08-20,77.54,87.08000000000001,64.94,0,11.7,2023
LGA,40.779,-73.88,2023-08-21,81.32,87.08000000000001,69.08,0,16.8,2023
LGA,40.779,-73.88,2023-08-22,75.56,87.08000000000001,68,0,13.9,2023
LGA,40.779,-73.88,2023-08-23,72.14,80.06,66.92,0,10.3,2023
LGA,40.779,-73.88,2023-08-24,72.14,78.98,66.92,0,15.7,2023
LGA,40.779,-73.88,2023-08-25,73.4,78.98,68,0.040157502,20.4,2023
LGA,40.779,-73.88,2023-08-26,77.36,84.91999999999999,71.06,1.0299218159999999,20.9,2023
LGA,40.779,-73.88,2023-08-27,76.64,84.91999999999999,69.98,0.040157502,16.8,2023
LGA,40.779,-73.88,2023-08-28,73.94,82.94,69.98,0,18,2023
LGA,40.779,-73.88,2023-08-29,72.32,78.08,68,0,18.4,2023
LGA,40.779,-73.88,2023-08-30,76.64,84.91999999999999,68,0,19.2,2023
LGA,40.779,-73.88,2023-08-31,71.42,84.91999999999999,64.94,0.209842633,11.5,2023
LGA,40.779,-73.88,2023-09-01,68.9,77,62.059999999999995,0,8.2,2023
LGA,40.779,-73.88,2023-09-02,70.34,78.98,62.059999999999995,0,11.9,2023
LGA,40.779,-73.88,2023-09-03,77.36,89.96000000000001,64.94,0,16.1,2023
LGA,40.779,-73.88,2023-09-04,81.68,89.96000000000001,69.98,0,19.5,2023
LGA,40.779,-73.88,2023-09-05,83.3,89.96000000000001,75.92,0,20.8,2023
LGA,40.779,-73.88,2023-09-06,84.91999999999999,93.02,77,0,20.9,2023
LGA,40.779,-73.88,2023-09-07,87.26,96.08000000000001,78.08,0,20.1,2023
LGA,40.779,-73.88,2023-09-08,79.88,96.08000000000001,73.94,0.020078751,20.3,2023
LGA,40.779,-73.88,2023-09-09,78.44,89.96000000000001,73.94,0.050000026999999996,22.1,2023
LGA,40.779,-73.88,2023-09-10,75.74000000000001,87.98,69.98,0,20.9,2023
LGA,40.779,-73.88,2023-09-11,74.84,82.04,69.98,2.150001161,21.2,2023
LGA,40.779,-73.88,2023-09-12,74.12,82.94,69.08,1.770079696,19.2,2023
LGA,40.779,-73.88,2023-09-13,76.46,82.94,69.08,0.109842579,19.7,2023
LGA,40.779,-73.88,2023-09-14,73.04,78.08,66.02,0.009842525,13.6,2023
LGA,40.779,-73.88,2023-09-15,64.58,78.98,57.92,0,9.6,2023
LGA,40.779,-73.88,2023-09-16,68,77,57.92,0,8.9,2023
LGA,40.779,-73.88,2023-09-17,69.98,78.98,62.059999999999995,0,9.7,2023
LGA,40.779,-73.88,2023-09-18,68,78.98,62.059999999999995,0.47007899399999997,17.4,2023
LGA,40.779,-73.88,2023-09-19,66.92,75.02,62.059999999999995,0.909843011,11.9,2023
LGA,40.779,-73.88,2023-09-20,68.36,75.92,60.980000000000004,0,8.8,2023
LGA,40.779,-73.88,2023-09-21,67.28,75.92,60.08,0,9.4,2023
LGA,40.779,-73.88,2023-09-22,65.84,73.04,60.08,0,12.3,2023
LGA,40.779,-73.88,2023-09-23,62.059999999999995,71.96,59,0.020078751,12.6,2023
LGA,40.779,-73.88,2023-09-24,63.68,66.02,59,0.9901580149999999,16.2,2023
LGA,40.779,-73.88,2023-09-25,62.24,66.02,59,0.8200791829999999,15.1,2023
LGA,40.779,-73.88,2023-09-26,60.8,64.04,59,0.22992138399999998,12.3,2023
LGA,40.779,-73.88,2023-09-27,60.08,66.02,53.06,0.25000013499999996,7.8,2023
LGA,40.779,-73.88,2023-09-28,60.62,66.92,53.06,0,11.1,2023
LGA,40.779,-73.88,2023-09-29,61.34,66.92,55.94,1.8000009719999999,14.1,2023
LGA,40.779,-73.88,2023-09-30,60.980000000000004,66.02,57.02,3.070080398,13.4,2023
LGA,40.779,-73.88,2023-10-01,67.28,77,57.02,0.090157529,14,2023
LGA,40.779,-73.88,2023-10-02,71.06,78.98,60.980000000000004,0,14.4,2023
LGA,40.779,-73.88,2023-10-03,70.52,82.94,62.959999999999994,0,14.3,2023
LGA,40.779,-73.88,2023-10-04,73.22,84.02,62.959999999999994,0,16.8,2023
LGA,40.779,-73.88,2023-10-05,70.16,77,64.04,0,15.1,2023
LGA,40.779,-73.88,2023-10-06,68.36,78.08,62.959999999999994,0,18.4,2023
LGA,40.779,-73.88,2023-10-07,66.92,71.06,59,0.12992132999999997,17.1,2023
LGA,40.779,-73.88,2023-10-08,57.02,69.98,51.98,0.8000004319999999,5.4,2023
LGA,40.779,-73.88,2023-10-09,56.120000000000005,62.059999999999995,50,0,2.3,2023
LGA,40.779,-73.88,2023-10-10,59.18,64.94,50,0.009842525,6.7,2023
LGA,40.779,-73.88,2023-10-11,63.14,71.06,53.96,0,7.1,2023
LGA,40.779,-73.88,2023-10-12,63.5,71.06,55.94,0,9.7,2023
LGA,40.779,-73.88,2023-10-13,60.08,71.06,53.96,0,5.7,2023
LGA,40.779,-73.88,2023-10-14,55.76,64.94,50,0,6,2023
LGA,40.779,-73.88,2023-10-15,55.04,60.980000000000004,50,0.7200791289999999,6.4,2023
LGA,40.779,-73.88,2023-10-16,55.76,64.94,50,0.009842525,5.8,2023
LGA,40.779,-73.88,2023-10-17,58.28,64.94,50,0,7.2,2023
LGA,40.779,-73.88,2023-10-18,59.18,64.04,53.06,0,8.8,2023
LGA,40.779,-73.88,2023-10-19,59.18,66.02,51.98,0,8,2023
LGA,40.779,-73.88,2023-10-20,62.059999999999995,66.02,51.98,0.150000081,13.5,2023
LGA,40.779,-73.88,2023-10-21,61.519999999999996,64.94,57.92,0.9500005129999999,12.9,2023
LGA,40.779,-73.88,2023-10-22,56.48,64.94,53.06,0.440157718,4.4,2023
LGA,40.779,-73.88,2023-10-23,53.24,62.059999999999995,48.02,0,3.2,2023
LGA,40.779,-73.88,2023-10-24,56.66,66.02,48.02,0,5.2,2023
LGA,40.779,-73.88,2023-10-25,61.88,73.94,50,0,7.3,2023
LGA,40.779,-73.88,2023-10-26,68.54,80.06,53.06,0,8.7,2023
LGA,40.779,-73.88,2023-10-27,69.08,80.06,59,0,11.1,2023
LGA,40.779,-73.88,2023-10-28,72.86,82.04,62.959999999999994,0,13.7,2023
LGA,40.779,-73.88,2023-10-29,59.36,82.04,53.06,0.020078751,9.2,2023
LGA,40.779,-73.88,2023-10-30,55.58,60.8,51.8,0.9598430379999999,11.2,2023
LGA,40.779,-73.88,2023-10-31,50.18,60.08,46.04,0.559842822,1.3,2023
LGA,40.779,-73.88,2023-11-01,47.120000000000005,51.98,42.08,0,-0.4,2023
LGA,40.779,-73.88,2023-11-02,43.519999999999996,50,37.94,0,-3.6,2023
LGA,40.779,-73.88,2023-11-03,48.379999999999995,55.94,37.94,0,-1.6,2023
LGA,40.779,-73.88,2023-11-04,53.42,62.059999999999995,42.08,0,1.5,2023
LGA,40.779,-73.88,2023-11-05,57.74,64.94,48.02,0,3.6,2023
LGA,40.779,-73.88,2023-11-06,51.08,57.92,44.96,0,1.7,2023
LGA,40.779,-73.88,2023-11-07,58.459999999999994,66.02,44.96,0.050000026999999996,8.8,2023
LGA,40.779,-73.88,2023-11-08,51.08,66.02,44.06,0,-0.8,2023
LGA,40.779,-73.88,2023-11-09,49.64,57.92,42.980000000000004,0,0.8,2023
LGA,40.779,-73.88,2023-11-10,52.879999999999995,57.92,42.980000000000004,0,1,2023
LGA,40.779,-73.88,2023-11-11,49.82,55.04,46.94,0,0.9,2023
LGA,40.779,-73.88,2023-11-12,42.44,55.04,37.04,0,-3.4,2023
LGA,40.779,-73.88,2023-11-13,42.260000000000005,50,37.04,0,-3.7,2023
LGA,40.779,-73.88,2023-11-14,48.92,53.96,37.04,0,-0.3,2023
LGA,40.779,-73.88,2023-11-15,46.76,53.96,42.08,0,-0.6,2023
LGA,40.779,-73.88,2023-11-16,53.78,66.02,42.08,0,2.3,2023
LGA,40.779,-73.88,2023-11-17,57.379999999999995,66.02,46.04,0,7.5,2023
LGA,40.779,-73.88,2023-11-18,56.120000000000005,66.02,48.02,0,7,2023
LGA,40.779,-73.88,2023-11-19,47.84,60.980000000000004,41,0,-2.9,2023
LGA,40.779,-73.88,2023-11-20,43.7,55.94,39.02,0,-5.7,2023
LGA,40.779,-73.88,2023-11-21,40.82,46.94,35.06,0,-4.3,2023
LGA,40.779,-73.88,2023-11-22,50.72,53.96,35.06,2.390158771,7.4,2023
LGA,40.779,-73.88,2023-11-23,49.64,53.96,44.96,1.7799222209999999,2.5,2023
LGA,40.779,-73.88,2023-11-24,48.379999999999995,53.06,39.92,0,-1.4,2023
LGA,40.779,-73.88,2023-11-25,36.14,51.08,32,0,-8.2,2023
LGA,40.779,-73.88,2023-11-26,41.36,51.98,32,0,-1.8,2023
LGA,40.779,-73.88,2023-11-27,49.82,55.94,35.96,0.329921438,4.3,2023
LGA,40.779,-73.88,2023-11-28,37.76,55.94,33.98,0.029921276,-8.4,2023
LGA,40.779,-73.88,2023-11-29,33.26,39.92,28.04,0,-10.7,2023
LGA,40.779,-73.88,2023-11-30,41.18,51.98,28.04,0,-8.2,2023
LGA,40.779,-73.88,2023-12-01,45.86,51.98,35.96,0,0.1,2023
LGA,40.779,-73.88,2023-12-02,49.82,59,41,0.45984276799999996,6.9,2023
LGA,40.779,-73.88,2023-12-03,49.46,59,46.94,0.150000081,8.1,2023
LGA,40.779,-73.88,2023-12-04,49.1,53.06,46.04,0.47992151899999996,3.4,2023
LGA,40.779,-73.88,2023-12-05,42.980000000000004,53.06,39.02,0,-2.7,2023
LGA,40.779,-73.88,2023-12-06,39.02,44.06,35.96,0,-4.5,2023
LGA,40.779,-73.88,2023-12-07,35.78,41,33.08,0,-6.4,2023
LGA,40.779,-73.88,2023-12-08,43.34,50,33.08,0,-0.9,2023
LGA,40.779,-73.88,2023-12-09,47.66,57.02,37.04,0,4.7,2023
LGA,40.779,-73.88,2023-12-10,52.879999999999995,57.92,41,0,9.2,2023
LGA,40.779,-73.88,2023-12-11,46.94,60.08,39.92,1.809843497,3.9,2023
LGA,40.779,-73.88,2023-12-12,40.64,48.92,37.04,0.040157502,-5.9,2023
LGA,40.779,-73.88,2023-12-13,43.16,46.94,37.04,0,-4.9,2023
LGA,40.779,-73.88,2023-12-14,37.94,46.94,33.98,0,-8.2,2023
LGA,40.779,-73.88,2023-12-15,44.96,59,33.98,0,-5.3,2023
LGA,40.779,-73.88,2023-12-16,50.54,59,37.94,0,-0.8,2023
LGA,40.779,-73.88,2023-12-17,48.56,57.02,44.06,0,5.7,2023
LGA,40.779,-73.88,2023-12-18,56.120000000000005,62.959999999999994,46.04,1.679922167,10.6,2023
LGA,40.779,-73.88,2023-12-19,42.08,62.959999999999994,35.96,0.6799216269999999,-3.4,2023
LGA,40.779,-73.88,2023-12-20,36.14,44.96,32,0,-6.9,2023
LGA,40.779,-73.88,2023-12-21,38.48,44.96,32,0,-5.2,2023
LGA,40.779,-73.88,2023-12-22,31.82,42.08,26.060000000000002,0,-11.8,2023
LGA,40.779,-73.88,2023-12-23,36.68,42.08,26.060000000000002,0,-7.4,2023
LGA,40.779,-73.88,2023-12-24,42.980000000000004,48.02,32,0.009842525,2.6,2023
